--2023-01-25 16:42:17--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//tamucc_files.txt
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 270 [text/plain]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt’

     0K                                                       100% 11.0M=0s

2023-01-25 16:42:18 (11.0 MB/s) - ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt’ saved [270/270]

--2023-01-25 16:42:19--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//tamucc_files.txt
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 270 [text/plain]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt.1’

     0K                                                       100% 14.9M=0s

2023-01-25 16:42:19 (14.9 MB/s) - ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt.1’ saved [270/270]

--2023-01-25 16:42:19--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//TcC0700602B_CKDL220033555-1A_HMMWCDSX5_L3_1.fq.gz
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 454180003 (433M) [application/x-gzip]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/TcC0700602B_CKDL220033555-1A_HMMWCDSX5_L3_1.fq.gz’

     0K .......... .......... .......... .......... ..........  0%  566K 13m3s
213450K .......... .......... .......... .......... .......... 48% 19.3M 8s
213500K .......... .......... .......... .......... .......... 48% 84.0M 8s
213550K .......... .......... .......... .......... .......... 48% 14.4M 8s
213600K .......... .......... .......... .......... .......... 48% 36.8M 8s
213650K .......... .......... .......... .......... .......... 48% 64.0M 8s
213700K .......... .......... .......... .......... .......... 48% 36.3M 8s
213750K .......... .......... .......... .......... .......... 48% 64.0M 8s
213800K .......... .......... .......... .......... .......... 48% 49.5M 8s
213850K .......... .......... .......... .......... .......... 48% 84.9M 8s
213900K .......... .......... .......... .......... .......... 48% 30.3M 8s
213950K .......... .......... .......... .......... .......... 48% 33.9M 8s
214000K .......... .......... .......... .......... .......... 48% 19.9M 8s
214050K .......... .......... .......... .......... .......... 48% 84.3M 8s
214100K .......... .......... .......... .......... .......... 48% 50.7M 8s
214150K .......... .......... .......... .......... .......... 48% 49.7M 8s
214200K .......... .......... .......... .......... .......... 48% 33.3M 8s
214250K .......... .......... .......... .......... .......... 48% 86.1M 8s
214300K .......... .......... .......... .......... .......... 48% 27.1M 8s
214350K .......... .......... .......... .......... .......... 48% 33.5M 8s
214400K .......... .......... .......... .......... .......... 48% 21.0M 8s
214450K .......... .......... .......... .......... .......... 48% 14.1M 8s
214500K .......... .......... .......... .......... .......... 48% 13.2M 8s
214550K .......... .......... .......... .......... .......... 48% 25.5M 8s
214600K .......... .......... .......... .......... .......... 48% 20.4M 8s
214650K .......... .......... .......... .......... .......... 48% 23.7M 8s
214700K .......... .......... .......... .......... .......... 48% 17.2M 8s
214750K .......... .......... .......... .......... .......... 48% 84.4M 8s
214800K .......... .......... .......... .......... .......... 48% 15.3M 8s
214850K .......... .......... .......... .......... .......... 48% 16.8M 8s
214900K .......... .......... .......... .......... .......... 48% 25.3M 8s
214950K .......... .......... .......... .......... .......... 48% 42.2M 8s
215000K .......... .......... .......... .......... .......... 48% 49.6M 8s
215050K .......... .......... .......... .......... .......... 48%  129M 8s
215100K .......... .......... .......... .......... .......... 48% 36.4M 8s
215150K .......... .......... .......... .......... .......... 48% 63.5M 8s
215200K .......... .......... .......... .......... .......... 48% 32.9M 8s
215250K .......... .......... .......... .......... .......... 48% 83.9M 8s
215300K .......... .......... .......... .......... .......... 48% 35.4M 8s
215350K .......... .......... .......... .......... .......... 48% 23.2M 8s
215400K .......... .......... .......... .......... .......... 48% 27.1M 8s
215450K .......... .......... .......... .......... .......... 48% 85.7M 8s
215500K .......... .......... .......... .......... .......... 48% 63.7M 8s
215550K .......... .......... .......... .......... .......... 48% 31.3M 8s
215600K .......... .......... .......... .......... .......... 48% 32.4M 8s
215650K .......... .......... .......... .......... .......... 48% 36.2M 8s
215700K .......... .......... .......... .......... .......... 48% 28.3M 8s
215750K .......... .......... .......... .......... .......... 48% 36.2M 8s
215800K .......... .......... .......... .......... .......... 48% 7.32M 8s
215850K .......... .......... .......... .......... .......... 48% 26.0M 8s
215900K .......... .......... .......... .......... .......... 48% 22.8M 8s
215950K .......... .......... .......... .......... .......... 48% 36.9M 8s
216000K .......... .......... .......... .......... .......... 48% 21.9M 8s
216050K .......... .......... .......... .......... .......... 48% 29.9M 8s
216100K .......... .......... .......... .......... .......... 48% 16.0M 8s
216150K .......... .......... .......... .......... .......... 48% 15.1M 8s
216200K .......... .......... .......... .......... .......... 48% 29.2M 8s
216250K .......... .......... .......... .......... .......... 48% 86.6M 8s
216300K .......... .......... .......... .......... .......... 48% 35.7M 8s
216350K .......... .......... .......... .......... .......... 48% 76.7M 8s
216400K .......... .......... .......... .......... .......... 48% 29.3M 8s
216450K .......... .......... .......... .......... .......... 48% 50.1M 8s
216500K .......... .......... .......... .......... .......... 48%  126M 8s
216550K .......... .......... .......... .......... .......... 48% 49.9M 8s
216600K .......... .......... .......... .......... .......... 48% 29.2M 8s
216650K .......... .......... .......... .......... .......... 48% 38.0M 8s
216700K .......... .......... .......... .......... .......... 48% 42.3M 8s
216750K .......... .......... .......... .......... .......... 48% 32.6M 8s
216800K .......... .......... .......... .......... .......... 48% 41.5M 8s
216850K .......... .......... .......... .......... .......... 48% 45.0M 8s
216900K .......... .......... .......... .......... .......... 48% 31.2M 8s
216950K .......... .......... .......... .......... .......... 48% 28.3M 8s
217000K .......... .......... .......... .......... .......... 48%  117M 8s
217050K .......... .......... .......... .......... .......... 48% 18.8M 8s
217100K .......... .......... .......... .......... .......... 48% 7.22M 8s
217150K .......... .......... .......... .......... .......... 48% 31.3M 8s
217200K .......... .......... .......... .......... .......... 48% 23.5M 8s
217250K .......... .......... .......... .......... .......... 48% 51.7M 8s
217300K .......... .......... .......... .......... .......... 49% 16.0M 8s
217350K .......... .......... .......... .......... .......... 49% 30.8M 8s
217400K .......... .......... .......... .......... .......... 49% 31.2M 8s
217450K .......... .......... .......... .......... .......... 49% 23.6M 8s
217500K .......... .......... .......... .......... .......... 49% 14.9M 8s
217550K .......... .......... .......... .......... .......... 49% 22.2M 8s
217600K .......... .......... .......... .......... .......... 49% 14.7M 8s
217650K .......... .......... .......... .......... .......... 49% 58.7M 8s
217700K .......... .......... .......... .......... .......... 49% 44.7M 8s
217750K .......... .......... .......... .......... .......... 49% 31.8M 8s
217800K .......... .......... .......... .......... .......... 49% 49.7M 8s
217850K .......... .......... .......... .......... .......... 49% 63.1M 8s
217900K .......... .......... .......... .......... .......... 49% 36.3M 8s
217950K .......... .......... .......... .......... .......... 49% 51.5M 8s
218000K .......... .......... .......... .......... .......... 49% 36.9M 8s
218050K .......... .......... .......... .......... .......... 49% 63.4M 8s
218100K .......... .......... .......... .......... .......... 49% 42.5M 8s
218150K .......... .......... .......... .......... .......... 49% 36.2M 8s
218200K .......... .......... .......... .......... .......... 49% 41.2M 8s
218250K .......... .......... .......... .......... .......... 49% 42.6M 8s
218300K .......... .......... .......... .......... .......... 49% 42.3M 8s
218350K .......... .......... .......... .......... .......... 49% 31.8M 8s
218400K .......... .......... .......... .......... .......... 49% 7.31M 8s
218450K .......... .......... .......... .......... .......... 49% 31.8M 8s
218500K .......... .......... .......... .......... .......... 49% 63.8M 8s
218550K .......... .......... .......... .......... .......... 49% 34.6M 8s
218600K .......... .......... .......... .......... .......... 49% 13.5M 8s
218650K .......... .......... .......... .......... .......... 49% 27.2M 8s
218700K .......... .......... .......... .......... .......... 49%  126M 8s
218750K .......... .......... .......... .......... .......... 49% 29.3M 8s
218800K .......... .......... .......... .......... .......... 49% 11.6M 8s
218850K .......... .......... .......... .......... .......... 49% 36.6M 8s
218900K .......... .......... .......... .......... .......... 49% 19.2M 8s
218950K .......... .......... .......... .......... .......... 49% 32.0M 8s
219000K .......... .......... .......... .......... .......... 49% 27.8M 8s
219050K .......... .......... .......... .......... .......... 49% 22.8M 8s
219100K .......... .......... .......... .......... .......... 49% 89.0M 8s
219150K .......... .......... .......... .......... .......... 49% 46.2M 8s
219200K .......... .......... .......... .......... .......... 49% 33.7M 8s
219250K .......... .......... .......... .......... .......... 49% 86.0M 8s
219300K .......... .......... .......... .......... .......... 49% 50.8M 8s
219350K .......... .......... .......... .......... .......... 49% 31.0M 8s
219400K .......... .......... .......... .......... .......... 49% 49.7M 8s
219450K .......... .......... .......... .......... .......... 49% 50.2M 8s
219500K .......... .......... .......... .......... .......... 49% 36.5M 8s
219550K .......... .......... .......... .......... .......... 49% 21.7M 8s
219600K .......... .......... .......... .......... .......... 49% 25.6M 8s
219650K .......... .......... .......... .......... .......... 49% 19.4M 8s
219700K .......... .......... .......... .......... .......... 49% 42.5M 8s
219750K .......... .......... .......... .......... .......... 49% 12.7M 8s
219800K .......... .......... .......... .......... .......... 49% 22.9M 8s
219850K .......... .......... .......... .......... .......... 49% 31.6M 8s
219900K .......... .......... .......... .......... .......... 49% 15.9M 8s
219950K .......... .......... .......... .......... .......... 49% 64.6M 8s
220000K .......... .......... .......... .......... .......... 49% 23.4M 8s
220050K .......... .......... .......... .......... .......... 49% 31.7M 8s
220100K .......... .......... .......... .......... .......... 49% 12.4M 8s
220150K .......... .......... .......... .......... .......... 49% 42.4M 8s
220200K .......... .......... .......... .......... .......... 49% 35.6M 8s
220250K .......... .......... .......... .......... .......... 49% 33.5M 8s
220300K .......... .......... .......... .......... .......... 49% 29.0M 8s
220350K .......... .......... .......... .......... .......... 49% 23.3M 8s
220400K .......... .......... .......... .......... .......... 49% 43.3M 8s
220450K .......... .......... .......... .......... .......... 49% 86.3M 8s
220500K .......... .......... .......... .......... .......... 49% 50.0M 8s
220550K .......... .......... .......... .......... .......... 49% 23.0M 8s
220600K .......... .......... .......... .......... .......... 49% 52.0M 8s
220650K .......... .......... .......... .......... .......... 49% 39.7M 8s
220700K .......... .......... .......... .......... .......... 49%  130M 8s
220750K .......... .......... .......... .......... .......... 49% 39.5M 8s
220800K .......... .......... .......... .......... .......... 49% 29.6M 8s
220850K .......... .......... .......... .......... .......... 49% 28.2M 8s
220900K .......... .......... .......... .......... .......... 49% 33.1M 8s
220950K .......... .......... .......... .......... .......... 49% 64.4M 8s
221000K .......... .......... .......... .......... .......... 49% 15.2M 8s
221050K .......... .......... .......... .......... .......... 49% 11.4M 8s
221100K .......... .......... .......... .......... .......... 49% 25.5M 8s
221150K .......... .......... .......... .......... .......... 49% 42.8M 8s
221200K .......... .......... .......... .......... .......... 49% 25.1M 8s
